entity_id,temperature_c,tariff_usd_kwh,renewable_policy_index,equipment_efficiency,load_h00_kw,load_h01_kw,load_h02_kw,load_h03_kw,load_h04_kw,load_h05_kw,load_h06_kw,load_h07_kw,load_h08_kw,load_h09_kw,load_h10_kw,load_h11_kw,load_h12_kw,load_h13_kw,load_h14_kw,load_h15_kw,load_h16_kw,load_h17_kw,load_h18_kw,load_h19_kw,load_h20_kw,load_h21_kw,load_h22_kw,load_h23_kw,true_pattern,predicted_cluster
dis-025,15.173308593690658,0.17025565382444646,0.9122735015946521,0.8346924264491493,597.9496986471847,556.0956926840319,620.9089853438724,451.5057678144561,527.1472642889355,487.257175061137,533.1461190745359,507.299412451613,516.9355990667265,497.93116146211963,401.2135321960799,341.01164448298886,94.38472055632755,110.64810271582179,-28.53448708620168,-33.76147084480475,-65.86084102958702,70.94579563709954,269.36266457946425,426.79612143848124,566.3375832371424,669.9883026999881,587.570145054608,668.0993377762497,distributed_energy,1
dis-026,19.80791738409102,0.12210614790582813,0.9929924889615553,0.9478706689205044,454.5398277498159,495.71136117039345,451.7819491934051,433.1085409110972,433.1858475239956,475.9004611126462,422.09718193477477,338.08781135468627,259.2096946165756,108.8354488443268,59.78401612908789,-93.87091174875076,-40.47304744401848,-15.271103958395926,166.31784366432123,199.44973761928972,376.62970146875404,552.0374661903824,598.9793805940756,556.592412182926,569.8085510190842,531.3134316570971,509.8981609096732,460.12282358263593,distributed_energy,1
dis-027,13.573712429177208,0.08299003468473436,0.9854803528914083,0.9149032072103784,491.7748889254938,452.8630369353343,461.6171301944954,405.50367026819197,389.87038770635144,349.2269799742311,320.9410503664199,145.26878618055426,71.1253963676032,-57.302917389141015,-59.364867855390926,-25.086743646743145,123.39959882072492,228.05371484358344,345.3053716748748,471.62406375090086,569.8245498798852,564.7632970549229,603.4723677946268,541.1301979913234,604.7980245382843,472.8018546150745,426.08693051785554,513.4606102827602,distributed_energy,1
dis-028,24.439651887514177,0.14940032085499205,0.9587612746151318,0.9013088302753007,645.7013794767457,676.7770461274345,615.6643650837519,577.1743331978281,459.98118229121513,514.2738322197303,364.76481827619074,175.51576457201503,71.21682285728907,-77.79925785208937,-113.03987923731867,0.07897121803576011,64.83253020393637,371.9644871903818,464.4336092798921,655.700658756431,862.7628708878386,852.5820376574186,784.1717292903758,694.5136316549052,670.6706653456056,645.9163051399648,719.9597268739678,614.901993724399,distributed_energy,1
dis-029,37.605865223395526,0.14859010066070205,0.6972779272761335,0.9117726892214767,676.1291363471634,501.4324644356087,537.5116898725802,593.1645140903466,503.22178197653676,546.6499096404439,514.8179314140103,533.6649482250313,477.44157823565655,484.0774133002053,344.381934488735,142.3870948381564,83.77668072613093,-75.74704297564257,-101.12113782521205,-11.349396227089983,89.96348384985936,1121.6621772037552,432.0035330373712,577.2733235302736,656.6195482168663,682.2868549937383,727.4392335329081,670.9042860303521,distributed_energy,1
ev_-000,14.447921986551268,0.09989728733542994,0.230149673683473,0.7980856322840251,660.3337111719982,200.13306629096414,200.36694671030418,239.50198637853106,194.8896503410109,293.67624230392755,262.6198618467874,537.9203825812539,560.4375195219675,666.1142087180211,524.1789980071994,490.56770712774414,350.5743358065892,13.613744757988773,197.67183535874557,283.36290549728574,278.29063199306785,497.8363138706774,647.4427657444174,838.5551855035334,922.8169135825394,1062.769779934184,1057.0717218208154,886.5755915222837,ev_charging,2
ev_-001,27.986122045439586,0.18893058958020298,0.41606393881738457,0.901415169950288,18.11528003755988,157.27188258812865,142.18504331492468,101.52009717172443,142.51176162624537,148.7712799269527,180.71937329114377,240.16979738655144,342.74067267362705,404.1725550136358,366.0021083270137,247.01458049995216,174.09791943391434,161.0327702336381,105.73198794820524,180.17786319952472,199.52036926602847,266.8963343965875,399.675520979516,458.7018638844623,576.1431839707607,682.5490834942862,627.7968806691624,514.4599665364732,ev_charging,2
ev_-002,24.196171351519624,0.14093792383985454,0.1126936068539761,0.8401086768939758,889.2082694091573,600.0467579946271,340.60627227267616,312.2718338195872,237.57422656777337,315.5428091429778,336.4954385060588,421.719366090353,433.70392900355415,651.4726217115975,794.3462440726802,665.4228124763086,421.9356203771962,365.9960519808994,324.97149487787715,296.34176017827605,324.2443473825022,360.3759178733626,569.6729011256149,655.8830599043373,924.7113571288448,1174.7099421659682,1305.9107597645361,1100.6391687790394,ev_charging,2
ev_-003,13.029628131350986,0.11302991033567794,0.38633974598547793,0.8483365957966561,,557.3951145653709,403.5115636463599,181.85451097907378,165.63003399800718,195.43752007381175,190.46138530183657,567.3636718253022,,328.8569850846219,424.7324739906705,429.179055986129,432.7600545675551,263.8060562098487,258.48523612811937,216.03499875913553,190.75451295524036,200.05057552493668,225.9818390573549,330.3627540197376,424.72928132346175,601.1318816926449,758.0092023911823,769.3271737398616,ev_charging,2
ev_-004,17.03452826167957,0.08132570493175177,0.5578115780660489,0.9643382987882703,528.0270678292733,407.24782876112135,195.36675706944925,143.9341429875896,159.30130255497193,102.4946746610319,171.33373877841814,163.30970230759706,271.2309835512372,16.33213892617772,437.23612112360513,397.435432065295,244.36834754373632,161.5604104452543,106.30012124439308,155.50317129459745,158.82659881403256,165.52387702972936,289.5136458231263,377.980718162597,502.1372195433255,639.3945733759654,733.2849868534241,671.0826646226187,ev_charging,2
ev_-005,15.899405291241473,0.1745517246760788,0.32692031380580866,0.9418272147229785,303.71876078332275,137.32497465357227,347.9332592689128,192.8743814979518,440.4534557329159,703.329810207088,732.0613980888432,582.6387751790486,417.3881439905665,390.72227446207955,199.46930161917092,342.7774335966794,306.56441694586374,310.283598962977,462.12675776343923,641.3923314549131,982.6569682187927,1193.8175482704107,4068.5201091209915,1138.7835122975405,898.87634306814,753.3349336977666,239.01883403976132,301.5331567051795,ev_charging,0
ev_-006,19.593673455652194,0.08521097574024387,0.27195625894828795,0.806559642189275,792.8241032846624,580.561874162696,183.8343935308083,240.5465066131257,185.90289620713946,147.88469117086404,232.38137387770317,216.39871631381016,370.8339405297447,521.0587842458857,602.7801227396169,641.5652669644161,404.3796908226878,301.6019310437401,176.50136515649058,219.15594784891655,273.22731467670087,272.16039814134524,22.837015371810907,540.5390826591748,792.1834303405682,,1071.5602414609918,963.5461701889349,ev_charging,2
ev_-007,29.791022956371997,0.1640228474017194,0.27088455318993365,0.9296355611240111,200.50650232070046,217.02191558329744,284.90313682552215,210.79958065227683,1358.9439620681026,429.8434138651149,579.7795384941464,558.3723235342854,377.9080833467201,267.1418176711805,203.01447361851552,221.51253259157147,227.19955015912498,252.40350644716753,364.357830635585,535.6617716439318,691.1275307263231,856.1595868436654,902.473059783979,900.5163477993407,739.7655462449834,536.8949765076815,241.2681316750772,203.0183915443316,ev_charging,0
ev_-008,23.581207285427173,0.17454838709902576,0.3689514127322463,0.833102600978336,388.6086345962886,257.9395111389012,866.6169511519448,1061.1869037909319,306.0284806052541,275.6662729364353,530.8575696863678,656.7296559710874,701.7729633012159,719.6246614137101,506.5742307282605,283.0044226512682,383.10502186372776,323.7634068596092,312.3717439144617,450.3220304726057,503.951988629478,697.4196262136298,919.3946430954339,1200.4805987422856,1283.7329070808748,1172.6810388969407,913.0381388955483,705.1645412330469,ev_charging,2
ev_-009,30.953697494261398,0.10623130880873169,0.5482665236124467,0.8048428445415006,615.2402497185117,279.46411187323196,247.20521739593423,331.68160068827046,248.2432610496573,314.0004659846589,313.0937731568013,463.6738984892689,671.7727681309436,706.5339857608685,684.0439307584555,411.466472232354,346.1860171308562,328.65196053184115,311.8968565051499,391.82131130209626,322.62124232659164,412.7612814163193,626.1158121411672,947.8819478453541,1152.3014551796912,1218.7769285693232,1075.7810947406178,952.9061682504835,ev_charging,2
ev_-010,26.322352376374464,0.10223257301721132,0.5539896564499692,0.9682538554547132,251.51960035911912,227.55229885087664,211.81612415455612,379.56826307414167,359.28110178039424,496.35433386617177,648.7015413730894,750.6461745590098,711.3772275574045,476.1582657749424,372.4331837472975,287.4989408084948,275.7657691257497,244.85655812305947,276.50620326366146,485.1948031765244,,892.1603101038835,1174.8020684076923,1267.8964449175346,3746.4478339392,910.4153433750048,721.5403701112313,192.09718860563552,ev_charging,0
ev_-011,26.342729592323295,0.08467037481109081,0.3689296525426997,0.8303905566613875,912.3474957681327,708.9314881293396,275.32508351958734,257.0722280919437,249.31615913473343,304.75645154408744,,375.2519007631485,482.1403664291757,701.2546831191682,760.6190262673882,34.97977487233728,25.921250644885262,305.454631862472,207.30610053638347,,325.34795927097224,288.2519010770063,461.00988534588737,736.3947770083407,937.7522708382486,1146.4982161278992,1328.6131482681967,1120.2727489114322,ev_charging,2
ev_-012,23.43020813644397,0.18225588692078887,0.16911163198855642,0.8871338566595497,907.7090792070082,723.6576161678985,568.8960256207198,211.81343982901524,,217.52042795328208,,240.04309382796853,259.33855283702087,326.2754433881888,497.1978060633765,564.6624224806545,501.80747312674504,436.90193463576446,238.86020965980214,236.9023946685375,257.20979092033815,237.63504056376127,364.2726380022028,1250.469607814703,534.6133028880206,682.669775330018,863.7906690000881,951.9418235853628,ev_charging,2
ev_-013,20.302949494952856,0.11906813756932591,0.37147014090085484,0.8590707192127852,209.55538631529174,292.21869412050864,236.5931000979545,268.7251248820016,305.8917307941126,458.45318467983446,555.3612976974558,630.3201198930783,602.4059869723766,452.78974004995126,323.69969767282515,229.6570747102625,290.90287627333674,247.65636933926876,310.73602950883566,403.075892720582,683.2411553837184,880.5641794083667,1076.6105906827584,1184.027454609769,1173.5608880007217,777.6856516797551,593.6739657635311,220.45702590382442,ev_charging,0
ev_-014,19.11965752591994,0.138729619599461,0.5631163245063554,0.8519849117061119,298.99584198281593,300.432898158157,306.6861781732698,271.1436528346027,441.58633893063615,479.8211808793798,561.2851618142712,696.2122289867237,567.1823310312215,469.4198681656129,333.7979477607854,268.8358796744065,384.03498689820134,334.5507198288833,401.6893681275699,443.575101339261,639.8233487314303,938.8884641119628,1162.2754544747545,1151.3905301330274,1145.2244434215745,937.7913448639457,2371.8069538827945,278.2678370762626,ev_charging,0
ev_-015,37.115182598505754,0.15132374537236973,0.35213348741946293,0.8157398033430567,213.84506330491615,251.56728560427288,268.35855514329296,268.0393692658137,426.69698596663704,588.2221723273008,679.5829646032257,620.6948414239737,359.42108235626324,286.63666350376576,245.90790932501028,237.71154249648794,233.05330423147288,248.40731151135037,415.1839075395442,548.2327093471757,792.7211448939684,939.5510707693234,1000.4425162550566,981.3472330537782,795.3600950853155,603.0063938816475,276.1835574115587,220.29656238437354,ev_charging,0
ev_-016,30.50751834878307,0.1787932088551204,0.6970056503942862,0.7949612250777542,988.5014987967705,858.9738786258349,630.7991906469845,208.36466480088797,203.13296956056615,246.97009796769117,246.23952661721714,221.34546285639135,292.44384789335487,475.6921434216158,551.7850826865615,610.4146611092326,627.8448935769876,443.70302157653845,279.1316011911144,193.83802596889313,226.25014028547648,275.24442303060385,381.12450506024607,395.16531317614005,616.3943315258147,873.8983122055604,,1163.3419477937734,ev_charging,2
ev_-017,37.66458269133659,0.1424520159003128,0.1414839670043569,0.8123606267412475,220.90079546310025,232.13239296011184,11.345089971446328,206.1109898396169,184.88915833000357,,496.2088797801918,511.5098006746346,1763.5913230210997,378.7913120805379,255.62034570596344,106.13938227402674,,295.009983377115,251.53453190607345,290.3301427968764,552.6795003863374,693.2054934047433,892.4199487069926,927.2310179128509,869.3604587224703,705.6792983775915,533.4950771435642,196.9000591881213,ev_charging,0
ev_-018,26.42989391354806,0.12032391698489556,0.41286592609479655,0.8678233067272969,615.7809205526229,233.09754762706675,303.2656590034487,292.9447260759265,366.9633464583374,231.0737028391022,287.49093754513893,414.4616016406721,573.197227647417,640.9052017919873,473.02989368419156,408.8626253815283,326.55837780931984,244.47395736924528,347.46495368661067,281.98279324421907,391.82541617952495,457.75069014926913,664.9200196093159,868.3112021227794,1114.3893744255893,1136.0309409098184,1075.9196592401618,872.1504584479436,ev_charging,2
ev_-019,22.941804297064017,0.10084404049059374,0.17435553565210898,0.8854985677810107,214.75408131000725,129.2354296046187,291.16419031088174,338.39069588402026,496.50054552330397,497.66298385975915,409.07265072421677,341.5716894783081,239.97861512436796,190.04965289383154,206.62731683795084,313.4932914280631,288.86636472123826,382.73809240295816,517.3407645979272,715.9233183114161,812.638849172051,810.5518742740293,812.689742296898,693.0476719154316,455.2039163754472,234.82993897648316,196.1733736992124,114.22487532664412,ev_charging,0
ev_-020,27.02666788597481,0.15610317674142182,0.4789771253027907,0.9238963922205845,539.6028160985529,259.2173879986158,269.9467414336816,206.95043401663642,162.79835626061484,280.44124366849553,335.74089911963677,498.48687050117354,687.8416648651696,776.1666259331729,570.5328315646746,427.25815959639766,343.31181538306294,391.3518824909128,339.11084231427407,342.5754447244353,,421.8676412723541,687.0025468350394,2927.3204731199753,1080.8820923508622,1168.8897933233195,1164.5026259665217,870.438466475066,ev_charging,2
ev_-021,14.115022205715368,0.1100472194798072,0.4164398683948787,0.9458675709263243,623.2280482734363,302.73112078020796,194.61530739520745,242.0370855825513,299.53122883423754,250.28245323047506,252.25905462915176,482.93126524810646,680.2398418524095,715.9658156638793,536.7205884549794,484.7456690685909,250.32217227820567,295.4308647193211,235.45958010729257,243.1017644658664,333.01841877704675,462.57412850300676,633.5476332719278,931.1247963997331,1092.0551188397424,1242.3835608359047,1125.9016030964567,871.2611433765102,ev_charging,2
ev_-022,18.251930395792623,0.09219028466685746,0.46519585157607024,0.962228252040511,207.50897448892576,114.19270238123688,121.72184462661505,195.32140768541953,209.17624154709316,178.87371663074225,258.3444021472167,401.6159387270439,372.9340615539772,331.1020033816428,268.3903605703723,244.46668877039082,159.4963981137437,172.14501544356142,213.9723871445272,276.2299075013345,271.7140300845847,405.34424253817497,604.5956032751571,637.2833215575214,761.207182475877,651.6263712498138,555.6476808397883,398.91734495269685,ev_charging,0
ev_-023,23.072335448280548,0.10493685171061817,0.4291684355933245,0.8208749314348721,467.3006774599284,242.24090595389916,201.62209020612957,208.94823230131828,228.27588774625738,181.23975186344,280.4672761738534,380.06029863857907,581.1222305178177,543.4308211047846,470.59498170350565,378.298269928453,283.67591178812097,198.70352108740474,200.1336976589586,,244.4032622229166,350.6214105768235,517.9436788772094,736.9886277602035,841.3990660991527,861.8325180115039,794.0327812881274,655.5650553202931,ev_charging,2
ev_-024,28.595732716357396,0.11233565180170281,0.42598550574157423,0.8748632488250881,229.517538819055,210.5301141740874,213.01687600991022,253.10488739560566,304.9157739363154,352.46422421144774,541.8677794166995,536.565623538958,548.8946332685398,419.4033782075485,270.6810344122235,314.6227189752489,202.8767151954142,264.36571924595887,302.84695511952947,401.39760067845936,566.4291164739162,782.0012702269017,991.6077151309255,1085.069287839333,957.555784167835,810.3660061704496,542.901214093977,255.3763599094826,ev_charging,0
ev_-025,34.693762756228274,0.09345184909231005,0.655709317764918,0.7849433066747983,292.02601958243935,264.9429677254666,262.24415283663893,337.7548127974125,428.30144440845874,618.1637734600523,686.970619542289,630.9462861841536,423.08712315035683,333.8071061521636,240.8617221399144,224.61431711883733,339.9556428819076,328.3367481087711,459.182155766122,604.2993835932771,791.3261556276772,1005.2205486309041,1140.8993188886338,1028.091128750269,744.0535945077696,590.0546934952549,147.9896606295656,217.10035992319695,ev_charging,0
ev_-026,26.998728625774792,0.11863452202074282,0.6319873348766928,0.9356592832563975,158.7792884982209,150.3872965703748,192.2467891786463,153.30351989974196,230.0265653582145,288.33797434680855,19.32197723547936,438.10192370825683,18.732036956442414,302.54413472216567,173.64996884252088,124.25227613904467,184.56485111828863,197.31842313881478,227.22267270727448,296.21391657845317,392.0326142452548,568.3805715708573,671.324550115034,709.643895851435,663.8325601996352,603.0694509597981,352.24433507964096,179.93963881110213,ev_charging,0
ev_-027,31.597827343016192,0.1705229464912407,0.21902977796891682,0.9161583237781894,712.916079206737,1783.0885654059052,233.9072211864773,204.43946207143955,138.67109493339433,252.61260549053907,284.6280281962338,326.4903046276381,385.8093475567727,518.8733857584691,,581.5929667176895,415.5561951044056,233.66072954242054,239.1573594476313,244.74742385574905,175.28215673558452,309.15136334010054,475.04741754389556,570.9153591092756,800.6501070533028,923.369224010612,982.6817564746979,930.971149001614,ev_charging,2
ev_-028,28.963036797727334,0.1432302804364127,0.38036402073540077,0.8967135515895999,743.1619231167342,1984.9114757613918,249.04451954139057,270.5954006383716,233.94948652772928,288.87429122123496,,308.68460937297846,357.9541543484424,631.2937349015946,,572.9926118854972,326.76153189266836,250.70721341182363,293.50700114895466,251.42613067947713,180.27274643301388,348.31083989643497,386.3466331432505,631.9676657932464,779.664905928229,972.6703264696512,1084.7197941506436,46.410694209225575,ev_charging,2
ev_-029,22.71628113683513,0.17578067106496503,0.5132513276559519,0.8812206811941968,767.4327601329035,518.2261871053187,198.02479159142078,143.5366687930433,,213.7343733425544,257.5613784875336,232.83962491496112,422.88387579597213,476.57537376889934,548.6544695800909,559.2568445049667,369.1423129844169,241.34802836939969,218.92754133881226,271.6105857450241,292.0642798255045,252.29122647739575,375.05784850697637,533.8300778053153,2400.3360843522146,887.5965286321773,956.9817370976601,932.0936765136596,ev_charging,2
