timestamp,park_id,facility_id,facility_type,industry_segment,contracted_capacity_kw,equipment_efficiency,gross_load_kw,renewable_generation_kw,net_load_kw,temperature_c,tariff_usd_kwh,is_weekend,is_anomaly,quality_flag,data_source
2026-01-04T16:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1078.074,72.372,1005.702,13.37,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T17:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1140.322,35.631,1104.69,12.48,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T18:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1099.877,0.0,1099.877,11.03,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T19:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,547.296,0.0,547.296,9.35,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T20:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,560.639,0.0,560.639,8.39,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T21:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,540.482,0.0,540.482,9.21,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T22:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,617.996,0.0,617.996,4.08,0.091,1,0,valid,synthetic_generator_v1
2026-01-04T23:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,593.458,0.0,593.458,5.51,0.091,1,0,valid,synthetic_generator_v1
2026-01-05T00:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,761.395,0.0,761.395,0.74,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T01:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,743.586,0.0,743.586,0.1,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T02:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,810.369,0.0,810.369,-0.63,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T03:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,758.023,0.0,758.023,-1.44,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T04:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,746.562,0.0,746.562,1.05,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T05:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,781.611,0.0,781.611,2.1,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T06:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1376.633,0.0,1376.633,1.77,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T07:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1364.125,37.913,1326.212,4.96,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T08:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1418.836,74.733,1344.103,8.77,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T09:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1374.138,118.878,1255.26,7.88,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T10:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1365.991,150.974,1215.017,11.57,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T11:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1443.281,153.658,1289.623,11.27,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T12:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1355.422,141.095,1214.328,15.78,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T13:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1371.949,133.759,1238.19,12.83,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T14:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1347.75,125.435,1222.315,13.83,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T15:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1379.32,118.739,1260.581,17.13,0.109,0,0,valid,synthetic_generator_v1
2026-01-05T16:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1444.119,87.555,1356.564,15.11,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T17:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1351.681,43.207,1308.473,12.2,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T18:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1297.439,0.0,1297.439,10.61,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T19:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,831.113,0.0,831.113,10.27,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T20:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,716.953,0.0,716.953,8.22,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T21:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,708.958,0.0,708.958,4.83,0.165,0,0,valid,synthetic_generator_v1
2026-01-05T22:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,762.116,0.0,762.116,3.32,0.091,0,0,valid,synthetic_generator_v1
2026-01-05T23:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,772.802,0.0,772.802,2.58,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T00:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,805.574,0.0,805.574,-2.54,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T01:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,705.343,0.0,705.343,0.22,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T02:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,792.916,0.0,792.916,-1.18,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T03:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,805.861,0.0,805.861,0.18,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T04:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,836.293,0.0,836.293,0.69,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T05:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,821.393,0.0,821.393,1.68,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T06:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1429.721,0.0,1429.721,2.05,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T07:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1422.766,40.631,1382.135,4.51,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T08:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1459.875,74.805,1385.07,5.51,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T09:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1435.153,121.472,1313.681,7.65,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T10:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1400.244,137.755,1262.489,6.88,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T11:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1372.432,157.868,1214.564,11.57,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T12:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1418.495,160.256,1258.239,12.69,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T13:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1415.123,155.825,1259.298,13.84,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T14:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1457.162,146.997,1310.164,11.52,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T15:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1390.273,123.091,1267.182,12.77,0.109,0,0,valid,synthetic_generator_v1
2026-01-06T16:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1434.863,81.807,1353.056,12.17,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T17:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1354.986,40.504,1314.482,9.34,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T18:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1457.691,0.0,1457.691,11.5,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T19:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,767.053,0.0,767.053,9.34,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T20:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,742.025,0.0,742.025,6.14,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T21:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,828.158,0.0,828.158,4.66,0.165,0,0,valid,synthetic_generator_v1
2026-01-06T22:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,774.907,0.0,774.907,-0.26,0.091,0,0,valid,synthetic_generator_v1
2026-01-06T23:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,767.335,0.0,767.335,1.42,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T00:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,811.306,0.0,811.306,0.32,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T01:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,787.77,0.0,787.77,-3.06,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T02:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,754.242,0.0,754.242,-1.38,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T03:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,835.535,0.0,835.535,-5.16,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T04:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,773.347,0.0,773.347,0.27,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T05:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,707.173,0.0,707.173,1.38,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T06:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1375.801,0.0,1375.801,0.17,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T07:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1328.939,40.169,1288.77,4.17,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T08:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1344.163,86.088,1258.075,6.65,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T09:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1371.917,114.439,1257.479,5.52,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T10:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1349.203,153.854,1195.349,8.71,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T11:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1368.828,144.768,1224.06,7.88,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T12:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1402.182,147.532,1254.65,13.56,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T13:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1408.736,165.611,1243.125,11.07,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T14:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1388.042,121.479,1266.563,10.65,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T15:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1388.68,100.303,1288.377,11.09,0.109,0,0,valid,synthetic_generator_v1
2026-01-07T16:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1409.688,70.648,1339.04,11.74,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T17:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1390.126,38.123,1352.003,11.0,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T18:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,1344.565,0.0,1344.565,10.63,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T19:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,851.407,0.0,851.407,7.17,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T20:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,787.716,0.0,787.716,4.43,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T21:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,794.618,0.0,794.618,2.94,0.165,0,0,valid,synthetic_generator_v1
2026-01-07T22:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,802.553,0.0,802.553,-0.03,0.091,0,0,valid,synthetic_generator_v1
2026-01-07T23:00:00-05:00,PARK-DEMO-01,F-103,energy_intensive,Metal processing,1581.55,0.8836,790.06,0.0,790.06,1.31,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T00:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,797.588,0.0,797.588,1.57,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T01:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,871.366,0.0,871.366,-0.27,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T02:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,850.864,0.0,850.864,2.6,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T03:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,824.635,0.0,824.635,2.2,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T04:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,797.818,0.0,797.818,2.08,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T05:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,792.468,0.0,792.468,3.24,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T06:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1407.886,0.0,1407.886,3.08,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T07:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1448.877,45.861,1403.016,6.61,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T08:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1452.226,76.055,1376.171,8.97,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T09:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1509.706,116.142,1393.564,9.43,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T10:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1495.825,143.802,1352.022,12.78,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T11:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1427.582,154.39,1273.192,11.47,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T12:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1422.276,136.972,1285.304,14.36,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T13:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1586.468,161.649,1424.819,16.33,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T14:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1448.268,139.707,1308.56,15.88,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T15:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1408.909,106.032,1302.877,13.63,0.109,0,0,valid,synthetic_generator_v1
2026-01-01T16:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1455.851,71.466,1384.385,14.69,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T17:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1490.489,37.956,1452.534,13.09,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T18:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1387.016,0.0,1387.016,9.99,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T19:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,772.002,0.0,772.002,9.3,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T20:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,787.306,0.0,787.306,5.59,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T21:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,831.591,0.0,831.591,4.98,0.165,0,0,valid,synthetic_generator_v1
2026-01-01T22:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,805.751,0.0,805.751,4.56,0.091,0,0,valid,synthetic_generator_v1
2026-01-01T23:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,851.018,0.0,851.018,3.46,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T00:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,857.982,0.0,857.982,2.95,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T01:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,889.282,0.0,889.282,-0.03,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T02:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,857.453,0.0,857.453,1.05,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T03:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,782.413,0.0,782.413,3.82,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T04:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,846.088,0.0,846.088,3.31,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T05:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,814.921,0.0,814.921,4.54,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T06:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1501.459,0.0,1501.459,5.66,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T07:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1472.383,40.6,1431.784,6.12,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T08:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1447.986,76.518,1371.469,11.55,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T09:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1566.028,119.476,1446.552,10.83,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T10:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1455.091,136.733,1318.359,11.44,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T11:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1521.53,141.607,1379.924,14.23,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T12:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1485.854,166.233,1319.621,18.21,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T13:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1508.225,133.488,1374.737,14.53,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T14:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1499.766,121.582,1378.183,15.83,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T15:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1494.381,105.478,1388.904,15.93,0.109,0,0,valid,synthetic_generator_v1
2026-01-02T16:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1438.908,71.002,1367.905,15.78,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T17:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1495.72,45.259,1450.461,15.41,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T18:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1399.086,0.0,1399.086,15.78,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T19:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,781.163,0.0,781.163,9.69,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T20:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,827.746,0.0,827.746,9.3,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T21:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,810.21,0.0,810.21,7.81,0.165,0,0,valid,synthetic_generator_v1
2026-01-02T22:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,784.265,0.0,784.265,3.17,0.091,0,0,valid,synthetic_generator_v1
2026-01-02T23:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,806.291,0.0,806.291,3.81,0.091,0,0,valid,synthetic_generator_v1
2026-01-03T00:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,606.009,0.0,606.009,3.71,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T01:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,567.843,0.0,567.843,2.35,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T02:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,610.863,0.0,610.863,1.64,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T03:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,669.363,0.0,669.363,2.25,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T04:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,662.469,0.0,662.469,2.29,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T05:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,684.823,0.0,684.823,4.9,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T06:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1147.633,0.0,1147.633,4.36,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T07:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1085.78,42.002,1043.779,6.31,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T08:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1114.305,86.291,1028.014,9.01,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T09:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1170.955,121.77,1049.185,10.89,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T10:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1102.61,129.769,972.841,12.98,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T11:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1103.997,167.488,936.509,12.74,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T12:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1134.479,177.002,957.478,13.88,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T13:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1185.942,143.085,1042.857,13.99,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T14:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1116.344,117.354,998.99,14.0,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T15:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1143.573,109.979,1033.594,14.42,0.109,1,0,valid,synthetic_generator_v1
2026-01-03T16:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1098.284,78.841,1019.443,16.2,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T17:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1169.785,46.066,1123.719,15.15,0.091,1,0,valid,synthetic_generator_v1
2026-01-03T18:00:00-05:00,PARK-DEMO-01,F-104,energy_intensive,Metal processing,1666.02,0.9487,1139.017,0.0,1139.017,12.57,0.091,1,0,valid,synthetic_generator_v1
